C1_1,DATE,ARS,AUD,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,MXN,NOK,NZD,PLN,RUB,SAR,SEK,SGD,TRY,ZAR,days
1840,11/14/2006,0.325600326,0.76545,0.465571023,0.877963126,0.803697006,0.127121337,0.045592359,0.171769657,1.28115,1.8943,0.128439778,0.004959088,0.008498704,0.001067122,0.092165899,0.155707457,0.66015,0.336428475,0.037558685,0.26664178,0.141330771,0.642632222,0.688942473,0.13833746,Tuesday
1841,11/15/2006,0.32586558,0.7652,0.465571023,0.876347384,0.801506833,0.127089026,0.04562356,0.171706245,1.28085,1.8875,0.128432355,0.004978344,0.008466684,0.001062135,0.092250923,0.15536394,0.6599,0.336978315,0.037474236,0.26664178,0.1411333,0.641354541,0.690607735,0.137471217,Wednesday
1842,11/16/2006,0.32586558,0.76825,0.464532912,0.877423883,0.801667468,0.127040589,0.04575612,0.171759331,1.2811,1.8898,0.128425757,0.004989273,0.008472063,0.001066667,0.091806289,0.155831204,0.66495,0.337712337,0.037509518,0.26664178,0.141530797,0.641457391,0.695410292,0.140203295,Thursday
1843,11/17/2006,0.325335502,0.76795,0.463005834,0.873629494,0.803858521,0.12703252,0.045763449,0.171998624,1.28265,1.8944,0.128417511,0.004963395,0.008497621,0.001065076,0.091424392,0.155098876,0.66315,0.336581343,0.037467216,0.26664889,0.141528794,0.640922929,0.689893067,0.13690191,Friday
1846,11/20/2006,0.325335502,0.76775,0.462834398,0.870738822,0.804796588,0.127000254,0.045935828,0.171868555,1.28175,1.8972,0.128422459,0.00498343,0.008461311,0.001069176,0.091240876,0.155003914,0.6676,0.337182837,0.037531198,0.26664178,0.141014884,0.641395677,0.688942473,0.13823133,Monday
1847,11/21/2006,0.324807146,0.76955,0.462278107,0.87066301,0.805736846,0.127072876,0.045969614,0.172045971,1.28275,1.8992,0.128424932,0.004991639,0.008480326,0.001069061,0.091215076,0.155055587,0.6699,0.337319323,0.037509377,0.266634671,0.140767747,0.642714827,0.680503573,0.138288678,Tuesday
1848,11/22/2006,0.325600326,0.7751,0.461787116,0.876117049,0.814199642,0.127160133,0.046397253,0.173469565,1.29325,1.91405,0.128424108,0.00500864,0.008575226,0.001070549,0.091240876,0.156644058,0.67155,0.338994542,0.037634307,0.26664178,0.142497845,0.642198889,0.677851212,0.139387392,Wednesday
1849,11/23/2006,0.325600326,0.7751,0.461787116,0.876117049,0.814199642,0.127160133,0.046397253,0.173469565,1.29325,1.91405,0.128424108,0.00500864,0.008575226,0.001074807,0.091240876,0.156644058,0.67155,0.338994542,0.037634307,0.26664178,0.142497845,0.642198889,0.677851212,0.139387392,Thursday
1850,11/24/2006,0.325335502,0.77825,0.460956947,0.881717586,0.826412132,0.127305827,0.046735524,0.175640429,1.3092,1.93195,0.128480208,0.005042229,0.008630734,0.001072961,0.090702948,0.158574102,0.67065,0.341483404,0.037878788,0.266634671,0.144782753,0.642570281,0.680851064,0.138996032,Friday
1853,11/27/2006,0.325071109,0.77885,0.456183568,0.884681736,0.827540549,0.12751036,0.046848282,0.176034644,1.31245,1.93705,0.12858594,0.005090483,0.008613635,0.001074576,0.090252708,0.158566558,0.66925,0.343170899,0.037906787,0.266634671,0.145116819,0.64441294,0.679232467,0.140944327,Monday
1854,11/28/2006,0.325071109,0.78115,0.457247371,0.883782589,0.827609037,0.127469726,0.04693073,0.176397954,1.3151,1.94735,0.128610747,0.005110645,0.008602521,0.001074345,0.090661831,0.158483629,0.67575,0.343365324,0.037979491,0.266634671,0.14482469,0.644849266,0.677162688,0.138781911,Tuesday
1855,11/29/2006,0.325335502,0.78465,0.461041955,0.879198171,0.826856292,0.127607988,0.047009049,0.176449311,1.31525,1.9494,0.128610747,0.005114043,0.008609927,0.001074691,0.090807552,0.159655145,0.6792,0.344269632,0.037950664,0.26664178,0.14469686,0.647144475,0.682826903,0.140149259,Wednesday
1856,11/30/2006,0.325945241,0.78965,0.461765792,0.875656743,0.834863917,0.127660118,0.047404598,0.177823617,1.3257,1.96685,0.128603304,0.005168226,0.008647153,0.001075847,0.090936372,0.162340298,0.6848,0.347360925,0.038022814,0.26664178,0.146166776,0.647983152,0.687994496,0.138193125,Thursday
1857,1/12/2006,0.326663944,0.7911,0.461488763,0.874469853,0.838961366,0.127705766,0.047644004,0.178788529,1.33265,1.9822,0.128587594,0.005206571,0.008678672,0.00107689,0.090628965,0.16252763,0.68645,0.349577012,0.038095238,0.266638225,0.147568804,0.648130145,0.686224052,0.140414926,Friday
1860,4/12/2006,0.326930936,0.78785,0.462149921,0.872105699,0.836820084,0.127754711,0.047573739,0.178686298,1.3324,1.97885,0.128644664,0.005211047,0.008664385,0.001078051,0.091449474,0.16325731,0.68835,0.349864428,0.038167939,0.266634671,0.147818567,0.646893295,0.689179876,0.139348546,Monday
1861,5/12/2006,0.327332242,0.78515,0.465008138,0.875082039,0.838504109,0.127820029,0.047600914,0.178475817,1.33085,1.97095,0.128662871,0.005210097,0.008693762,0.0010819,0.092086967,0.163318635,0.68585,0.349113252,0.038211693,0.266677334,0.147102089,0.64975147,0.690607735,0.139884595,Tuesday
1862,6/12/2006,0.32711809,0.78785,0.466026657,0.872029649,0.838820618,0.127821663,0.047562426,0.178600132,1.3316,1.97015,0.128758957,0.005208333,0.008701327,0.001091227,0.09227646,0.163773338,0.68535,0.34940601,0.038124285,0.26664889,0.147002617,0.650618087,0.692760651,0.141123342,Wednesday
1863,7/12/2006,0.327198364,0.79035,0.466504945,0.870359894,0.837065249,0.127674787,0.047524,0.178358036,1.32965,1.96425,0.128762273,0.005194535,0.008683571,0.001094331,0.091827365,0.164050068,0.6898,0.348705431,0.0381461,0.26664889,0.147305777,0.650258478,0.699056274,0.142419711,Thursday
1864,8/12/2006,0.327198364,0.79025,0.46737708,0.87111808,0.837871806,0.127803694,0.047671259,0.178608107,1.3317,1.96655,0.128676116,0.005200884,0.008658383,0.001086602,0.092293493,0.163674157,0.69275,0.3477777,0.038214613,0.266652445,0.147159455,0.648950323,0.69827526,0.141919461,Friday
1867,11/12/2006,0.326797386,0.7837,0.467967617,0.870435653,0.830737279,0.127726155,0.047312642,0.177276676,1.32145,1.95285,0.128661216,0.005170497,0.008542628,0.001079914,0.092250923,0.162509141,0.68735,0.345960906,0.038022814,0.266645335,0.145784283,0.647563542,0.699667658,0.141607958,Monday
1868,12/12/2006,0.327332242,0.78505,0.464878434,0.867340301,0.831669993,0.127705766,0.047490146,0.177616739,1.32385,1.96605,0.128651284,0.005221796,0.008539345,0.001083776,0.092208391,0.162490657,0.6896,0.34803188,0.038073482,0.266634671,0.146832097,0.649203103,0.699422976,0.142954147,Tuesday
1869,12/13/2006,0.327332242,0.78675,0.46587468,0.865426222,0.829462508,0.127795527,0.047420334,0.177408768,1.3223,1.96705,0.128681083,0.005236425,0.008528057,0.001083893,0.092250923,0.162053542,0.69055,0.348529207,0.03806609,0.266634671,0.146210587,0.649709255,0.701877522,0.142729706,Wednesday
1870,12/14/2006,0.327064595,0.78315,0.465636059,0.864080187,0.823858955,0.127878873,0.047526258,0.176676884,1.317,1.96275,0.128685223,0.005220024,0.00850051,0.001086366,0.092850511,0.161376216,0.68895,0.348322826,0.038008362,0.26664889,0.145331938,0.650385353,0.703111267,0.143112701,Thursday
1871,12/15/2006,0.327064595,0.78175,0.466026657,0.862887221,0.818833163,0.127748183,0.047301452,0.175586459,1.30885,1.95215,0.128637217,0.005167692,0.008494733,0.001083189,0.092764378,0.160444109,0.68975,0.345029845,0.037993921,0.26664178,0.144757603,0.649013499,0.702493853,0.143256214,Friday
1874,12/18/2006,0.327064595,0.77885,0.465267762,0.864491031,0.816493162,0.127873967,0.047100937,0.175324789,1.30675,1.9459,0.128624808,0.005165823,0.008465967,0.001078632,0.092421442,0.160318071,0.6897,0.344068263,0.037889552,0.26664178,0.144435618,0.648529459,0.699667658,0.142857143,Monday
1875,12/19/2006,0.327064595,0.7833,0.462620281,0.865239022,0.821793976,0.127862522,0.04758053,0.176706543,1.31685,1.9629,0.128628117,0.005188606,0.008465608,0.001073307,0.092336103,0.16151175,0.694,0.344589938,0.037979491,0.26664178,0.145855516,0.646036566,0.698080279,0.142217166,Tuesday
1876,12/20/2006,0.327868852,0.78725,0.463477938,0.872257839,0.821625175,0.127955778,0.047947833,0.176865936,1.31835,1.9656,0.128621499,0.005226299,0.008449871,0.001080147,0.092378753,0.161476541,0.6977,0.347065561,0.038043065,0.26664178,0.146387165,0.649245252,0.699912511,0.143005255,Wednesday
1877,12/21/2006,0.327868852,0.784,0.463520905,0.865725911,0.821388969,0.127942682,0.047764616,0.176578613,1.31635,1.9617,0.128628117,0.005216076,0.008442024,0.0010784,0.092123445,0.16123831,0.69455,0.345470877,0.037986705,0.26664178,0.14683641,0.649287407,0.7000105,0.143174171,Thursday
1878,12/22/2006,0.327868852,0.7841,0.465527676,0.865126741,0.821220333,0.127883779,0.04771903,0.176572377,1.3162,1.9611,0.128576847,0.00519103,0.008420344,0.001077238,0.092081031,0.160655474,0.6994,0.344174841,0.037980934,0.266645335,0.146417172,0.649371733,0.699545296,0.142959257,Friday
1881,12/25/2006,0.327868852,0.7841,0.465527676,0.865126741,0.821220333,0.127883779,0.04771903,0.176572377,1.3162,1.9611,0.128576847,0.00519103,0.008420344,0.001077238,0.092081031,0.160655474,0.6994,0.344174841,0.037980934,0.266645335,0.146417172,0.649371733,0.699545296,0.142959257,Monday
1882,12/26/2006,0.327868852,0.7841,0.465527676,0.865126741,0.821220333,0.127883779,0.04771903,0.176572377,1.3162,1.9611,0.128576847,0.00519103,0.008420344,0.001077238,0.092081031,0.160655474,0.6994,0.344174841,0.037980934,0.266645335,0.146417172,0.649371733,0.699545296,0.142959257,Tuesday
1883,12/27/2006,0.325203252,0.78385,0.466526709,0.861215175,0.816060062,0.127869062,0.047569213,0.176062537,1.31255,1.95515,0.128576847,0.005182421,0.008425665,0.001074691,0.091743119,0.159248348,0.7029,0.341693433,0.037943464,0.26664178,0.145306597,0.650258478,0.701508243,0.142370034,Wednesday
1884,12/28/2006,0.32546786,0.78775,0.468230557,0.861957505,0.818230168,0.127983618,0.047861775,0.176258042,1.3145,1.95985,0.128648802,0.005217845,0.008405127,0.0010755,0.091905007,0.159407006,0.7041,0.342676993,0.037965072,0.26664178,0.145374193,0.65072393,0.707714084,0.142541515,Thursday
1885,12/29/2006,0.32546786,0.78775,0.468230557,0.861957505,0.818230168,0.127983618,0.047861775,0.176258042,1.3145,1.95985,0.128648802,0.005217845,0.008405127,0.0010755,0.091905007,0.159407006,0.7041,0.342676993,0.037965072,0.26664178,0.145374193,0.65072393,0.707714084,0.142541515,Friday
1888,1/1/2007,0.32546786,0.78775,0.468230557,0.861957505,0.818230168,0.127983618,0.047861775,0.176258042,1.3145,1.95985,0.128648802,0.005217845,0.008405127,0.0010755,0.091905007,0.159407006,0.7041,0.342676993,0.037965072,0.26664178,0.145374193,0.65072393,0.707714084,0.142541515,Monday
1889,2/1/2007,0.327064595,0.79625,0.469417453,0.857964051,0.823960779,0.127942682,0.048408568,0.178056337,1.32765,1.97285,0.128532226,0.005279552,0.008415737,0.00108038,0.092807425,0.161835866,0.70775,0.34693913,0.038138825,0.266652445,0.147226619,0.652975938,0.710227273,0.14437306,Tuesday
1890,3/1/2007,0.326797386,0.7936,0.467508181,0.854445251,0.817093598,0.127942682,0.048003072,0.177005248,1.31935,1.9524,0.128455452,0.005247829,0.008378016,0.001079797,0.092308828,0.159836328,0.7067,0.344483103,0.03805175,0.266620452,0.146142211,0.653317218,0.705716302,0.144759699,Wednesday
1891,4/1/2007,0.325732899,0.78585,0.466330908,0.850738015,0.812413681,0.128114791,0.047330557,0.175623463,1.309,1.9447,0.128380417,0.005163422,0.008386799,0.001073768,0.091831581,0.157975387,0.69765,0.33779219,0.037907506,0.266620452,0.144072497,0.651975486,0.703853598,0.140795495,Thursday
1892,5/1/2007,0.324939074,0.77945,0.464576074,0.850593289,0.807395745,0.12805737,0.046996898,0.174319283,1.2992,1.92735,0.128401022,0.00512282,0.008422116,0.001070435,0.091445293,0.157074642,0.6884,0.335418518,0.037757221,0.26664178,0.143315753,0.650829808,0.695047785,0.138474427,Friday
1895,8/1/2007,0.324675325,0.78125,0.464835216,0.849581581,0.808374763,0.127996723,0.047076546,0.174559673,1.30085,1.9347,0.128306293,0.005146151,0.008433125,0.001065871,0.091330039,0.15727227,0.68825,0.336575679,0.03772873,0.266620452,0.143212104,0.650427656,0.693120776,0.137988133,Monday
1896,9/1/2007,0.324412003,0.78075,0.465419343,0.848140452,0.805704387,0.128096739,0.046996898,0.17445309,1.30015,1.9405,0.128271731,0.005122557,0.008374157,0.00106553,0.090876045,0.157438166,0.69135,0.335401643,0.03778447,0.266620452,0.142806141,0.651614375,0.692520776,0.137845475,Tuesday
1897,10/1/2007,0.324675325,0.77675,0.465397682,0.84932903,0.802600425,0.12809838,0.046726788,0.173683479,1.29465,1.93525,0.1282487,0.005050888,0.008358059,0.001066325,0.091074681,0.155279503,0.6867,0.333311113,0.037707248,0.266613344,0.1415328,0.650681589,0.690846287,0.135888028,Wednesday
1898,11/1/2007,0.324675325,0.78065,0.466265678,0.849148728,0.800096012,0.128290655,0.046544101,0.172920629,1.28895,1.94175,0.128256924,0.005069195,0.0083022,0.001065076,0.090876045,0.154402001,0.69245,0.332944898,0.037650602,0.26664178,0.141089493,0.648908212,0.696136443,0.137230685,Thursday
1899,12/1/2007,0.324675325,0.78255,0.466897003,0.85437225,0.802053256,0.128249522,0.046515955,0.173541815,1.2934,1.96075,0.128228144,0.005105948,0.008308753,0.00106383,0.091024941,0.15490067,0.6906,0.333667,0.037590452,0.266613344,0.142379156,0.647018861,0.698445958,0.138059573,Friday
1902,1/15/2007,0.324675325,0.78375,0.466897003,0.856311012,0.801603206,0.128318641,0.046591809,0.173559887,1.2935,1.9664,0.128244588,0.00512387,0.008298411,0.00106553,0.091024941,0.155207202,0.6941,0.334012492,0.037643516,0.266620452,0.142559804,0.648508431,0.701754386,0.138633764,Monday
1903,1/16/2007,0.324675325,0.7826,0.467267885,0.85262395,0.801025312,0.128368057,0.046494328,0.173513209,1.293,1.96105,0.128214169,0.00511169,0.008282259,0.001068833,0.091294186,0.155404985,0.69535,0.33346116,0.037678975,0.266577807,0.14277148,0.649645943,0.698689956,0.138523341,Tuesday
1904,1/17/2007,0.324675325,0.7867,0.468537694,0.851353652,0.80272928,0.128617363,0.046461924,0.17374836,1.2948,1.9712,0.128153374,0.005113912,0.00829669,0.00106735,0.091342553,0.155197567,0.69155,0.332679065,0.037619442,0.266620452,0.142454201,0.649709255,0.700893639,0.138465799,Wednesday
1905,1/18/2007,0.324412003,0.7887,0.468471845,0.851244946,0.801057396,0.128691847,0.046518119,0.173727231,1.29505,1.97225,0.1280992,0.005147343,0.008243004,0.001067464,0.091445293,0.154503387,0.6951,0.335424144,0.037643516,0.266613344,0.142146411,0.650321909,0.702864171,0.139767287,Thursday
1906,1/19/2007,0.324149109,0.78865,0.469329328,0.852115376,0.799776063,0.128592554,0.046554935,0.173653319,1.2945,1.97405,0.12805327,0.005135316,0.00823825,0.001068034,0.091837484,0.154707757,0.69445,0.336190956,0.037673297,0.266613344,0.142093896,0.651593145,0.706214689,0.139816142,Friday
1907,1/22/2007,0.322841001,0.78945,0.468077139,0.851208716,0.800961153,0.128635563,0.04649649,0.173825375,1.29565,1.9761,0.128173085,0.005143636,0.008225375,0.00106383,0.091495494,0.155084443,0.70035,0.336575679,0.037661237,0.266631116,0.14197487,0.65044881,0.709219858,0.140943334,Monday
1908,1/23/2007,0.322841001,0.79255,0.468933177,0.846131066,0.806809472,0.128592554,0.046498652,0.174822118,1.3032,1.98625,0.128212525,0.005122032,0.008238929,0.00106349,0.091373434,0.156138995,0.7016,0.335863505,0.037767916,0.266613344,0.143441153,0.65066042,0.707588891,0.140183641,Tuesday
1909,1/24/2007,0.322841001,0.78095,0.469924812,0.845201369,0.80112157,0.128660388,0.046221401,0.17388885,1.29635,1.9654,0.128173085,0.005099569,0.008265829,0.001068376,0.091421885,0.157341557,0.6971,0.333689269,0.037739409,0.266620452,0.142909203,0.651571917,0.705840833,0.13978194,Wednesday
1910,1/25/2007,0.322841001,0.7785,0.469924812,0.8492569,0.803341902,0.12872995,0.046074456,0.17408107,1.29765,1.97095,0.1280992,0.005085435,0.008268221,0.001068376,0.090678273,0.158531365,0.7011,0.331652958,0.037732289,0.266620452,0.143137283,0.651529465,0.701508243,0.13884068,Thursday
1911,1/26/2007,0.322061192,0.77275,0.467748725,0.846381718,0.797829903,0.128584287,0.045896824,0.173184164,1.2905,1.95955,0.12807213,0.005028031,0.008229437,0.001063264,0.090417548,0.157572129,0.6956,0.329304837,0.037627227,0.266620452,0.142021246,0.650089387,0.699912511,0.137316425,Friday
1912,1/29/2007,0.321802092,0.77205,0.468603561,0.845415733,0.79703503,0.128633908,0.045831615,0.173529769,1.29355,1.95805,0.12802622,0.005032459,0.008203109,0.001063264,0.090222579,0.158435921,0.69665,0.328525904,0.037624396,0.266620452,0.142712392,0.649561546,0.700525394,0.136134065,Monday
1913,1/30/2007,0.321802092,0.77255,0.469329328,0.846023689,0.798116445,0.128600823,0.04584212,0.173823864,1.2956,1.9613,0.12805163,0.005026654,0.00822876,0.001061008,0.090587916,0.158916823,0.6881,0.329587027,0.037684655,0.266613344,0.143360954,0.649624842,0.702617249,0.136170213,Tuesday
1914,1/31/2007,0.321802092,0.77455,0.471009373,0.847170451,0.801378371,0.128620672,0.046174447,0.174285864,1.29945,1.9575,0.128090175,0.00508001,0.008267196,0.001062699,0.090913223,0.15967299,0.68735,0.33220384,0.037636574,0.266624007,0.143513203,0.650872169,0.706588942,0.13749957,Wednesday
1915,1/2/2007,0.322061192,0.77485,0.476054461,0.849725963,0.804569957,0.12888591,0.046260958,0.174687746,1.30225,1.9706,0.128103303,0.005101781,0.008298755,0.001067236,0.091141086,0.160307791,0.6833,0.333834084,0.03774297,0.266620452,0.14396257,0.651444578,0.710984714,0.139273826,Thursday
1916,2/2/2007,0.322580645,0.77505,0.475239996,0.844701609,0.802407222,0.128932439,0.045996044,0.174052285,1.29745,1.9686,0.128117253,0.005076142,0.008254912,0.001067008,0.091473733,0.15964495,0.68,0.332391557,0.037820767,0.266620452,0.143077892,0.651084055,0.712250712,0.138682791,Friday
1917,5/2/2007,0.322320709,0.77585,0.47776026,0.844808651,0.80112157,0.128890894,0.045985469,0.173397375,1.29255,1.9602,0.128076231,0.00508001,0.00831428,0.001068604,0.091506378,0.159380329,0.6826,0.334034806,0.037678975,0.26660979,0.141568866,0.651508242,0.71161715,0.138097704,Monday
1918,6/2/2007,0.322320709,0.7766,0.479432352,0.844987114,0.803600129,0.128915818,0.045987583,0.173774024,1.2951,1.9686,0.12806721,0.005111168,0.008301511,0.001071926,0.091568803,0.159782696,0.67875,0.333956719,0.037681815,0.266620452,0.141777608,0.652017996,0.713266762,0.138806954,Tuesday
1919,7/2/2007,0.322320709,0.77845,0.477828746,0.843988691,0.806744383,0.129065565,0.046212856,0.174663336,1.30175,1.97015,0.128034416,0.005144165,0.008288781,0.001071008,0.091166013,0.16063999,0.68515,0.336292709,0.037733001,0.266620452,0.142779634,0.65282674,0.712504453,0.139187562,Wednesday
1920,8/2/2007,0.322061192,0.7805,0.477874415,0.84324142,0.802664847,0.12905224,0.046129717,0.174935274,1.3038,1.9583,0.127968059,0.005144298,0.00825389,0.001069404,0.091325035,0.160903635,0.68515,0.335277945,0.037929073,0.266645335,0.143511144,0.651954233,0.710984714,0.139429177,Thursday
1921,9/2/2007,0.322061192,0.7763,0.474383302,0.850557115,0.800192046,0.129023934,0.046001334,0.174322322,1.2997,1.9488,0.12797461,0.005136107,0.008217602,0.001069976,0.090892565,0.159650047,0.68305,0.333616908,0.037935548,0.266631116,0.142927586,0.652400835,0.713139597,0.139723348,Friday
1922,12/2/2007,0.322061192,0.77215,0.473059274,0.85117249,0.798371323,0.128932439,0.045787546,0.17390397,1.29605,1.9478,0.12798198,0.005090224,0.008209844,0.001066553,0.090649504,0.160140924,0.6848,0.330087473,0.037884528,0.266627561,0.142186833,0.652060511,0.707338638,0.137494844,Monday
1923,2/13/2007,0.322580645,0.77585,0.474428314,0.855651579,0.800224063,0.128865979,0.046121207,0.174599295,1.30135,1.943,0.127977067,0.005121114,0.008244363,0.001064396,0.091240876,0.160727775,0.68845,0.331773996,0.037950664,0.266620452,0.142061598,0.648340249,0.712504453,0.137703112,Tuesday
